id	project	name	bps	sequences	biome	feature	material	sequencing_type	sequencing_method	avg_seq_length
4473601.3	Human Microbiome Project (HMP)	SRR063530	2896447900	28964479	terrestrial biome	human-associated habitat	mucus	WGS	unknown	100.000
4473602.3	Human Microbiome Project (HMP)	SRR063531	1824161200	18241612	terrestrial biome	human-associated habitat	organic material	WGS	unknown	100.000
4473603.3	Human Microbiome Project (HMP)	SRR063532	3312558300	33125583	terrestrial biome	human-associated habitat	mucus	WGS	unknown	100.000
4478921.3	Axel Heiberg Permafrost: Part 1, DNA Extraction Comparisons	FDSN-2	1301504	9267	tundra biome	Permafrost	Soil	Amplicon	454	140.445
4473605.3	Human Microbiome Project (HMP)	SRR063534	4910582000	49105820	terrestrial biome	human-associated habitat	mucus	WGS	unknown	100.000
4473606.3	Human Microbiome Project (HMP)	SRR063535	4869485400	48694854	terrestrial biome	human-associated habitat	mucus	WGS	unknown	100.000
4478920.3	Axel Heiberg Permafrost: Part 1, DNA Extraction Comparisons	FDSN-1	434374	3084	tundra biome	Permafrost	Soil	Amplicon	454	140.848
4473608.3	Human Microbiome Project (HMP)	SRR063537	1934155200	19341552	terrestrial biome	human-associated habitat	mucus	WGS	unknown	100.000
4473609.3	Human Microbiome Project (HMP)	SRR063538	195781351	442022	terrestrial biome	human-associated habitat	feces	WGS	unknown	442.922
4478919.3	Axel Heiberg Permafrost: Part 1, DNA Extraction Comparisons	MGNN-3	664024	4705	tundra biome	Permafrost	Soil	Amplicon	454	141.132
4473611.3	Human Microbiome Project (HMP)	SRR063540	32315067	264401	terrestrial biome	human-associated habitat	feces	WGS	unknown	122.220
4473612.3	Human Microbiome Project (HMP)	SRR063541	105569234	330235	terrestrial biome	human-associated habitat	feces	WGS	unknown	319.679
4478918.3	Axel Heiberg Permafrost: Part 1, DNA Extraction Comparisons	MGNN-2	1107317	7736	tundra biome	Permafrost	Soil	Amplicon	454	143.138
4473614.3	Human Microbiome Project (HMP)	SRR063543	167360095	436750	terrestrial biome	human-associated habitat	feces	WGS	unknown	383.194
4478917.3	Axel Heiberg Permafrost: Part 1, DNA Extraction Comparisons	MGNN-1	996385	6942	tundra biome	Permafrost	Soil	Amplicon	454	143.530
4473615.3	Human Microbiome Project (HMP)	SRR063544	143567970	376448	terrestrial biome	human-associated habitat	feces	WGS	unknown	381.375
4473617.3	Human Microbiome Project (HMP)	SRR063546	107337188	338409	terrestrial biome	human-associated habitat	feces	WGS	unknown	317.182
4473618.3	Human Microbiome Project (HMP)	SRR063547	142568526	396324	terrestrial biome	human-associated habitat	feces	WGS	unknown	359.727
4473620.3	Human Microbiome Project (HMP)	SRR063549	177719128	435501	terrestrial biome	human-associated habitat	feces	WGS	unknown	408.080
4473621.3	Human Microbiome Project (HMP)	SRR063550	180685761	435536	terrestrial biome	human-associated habitat	feces	WGS	unknown	414.858
4473623.3	Human Microbiome Project (HMP)	SRR063552	146905742	390639	terrestrial biome	human-associated habitat	feces	WGS	unknown	376.065
4473624.3	Human Microbiome Project (HMP)	SRR063553	171872217	405119	terrestrial biome	human-associated habitat	feces	WGS	unknown	424.251
4473626.3	Human Microbiome Project (HMP)	SRR063555	161253506	407911	terrestrial biome	human-associated habitat	feces	WGS	unknown	395.315
4473627.3	Human Microbiome Project (HMP)	SRR063556	171855965	412907	terrestrial biome	human-associated habitat	feces	WGS	unknown	416.210
4473629.3	Human Microbiome Project (HMP)	SRR063558	120629073	365323	terrestrial biome	human-associated habitat	feces	WGS	unknown	330.198
4473630.3	Human Microbiome Project (HMP)	SRR063559	168751120	413178	terrestrial biome	human-associated habitat	feces	WGS	unknown	408.422
4473632.3	Human Microbiome Project (HMP)	SRR063561	122668332	366159	terrestrial biome	human-associated habitat	feces	WGS	unknown	335.014
4473633.3	Human Microbiome Project (HMP)	SRR063562	173844178	448783	terrestrial biome	human-associated habitat	feces	WGS	unknown	387.368
4473635.3	Human Microbiome Project (HMP)	SRR063564	160720826	423274	terrestrial biome	human-associated habitat	feces	WGS	unknown	379.709
4473636.3	Human Microbiome Project (HMP)	SRR063565	188843292	439311	terrestrial biome	human-associated habitat	feces	WGS	unknown	429.862
4473638.3	Human Microbiome Project (HMP)	SRR063567	123912208	375121	terrestrial biome	human-associated habitat	feces	WGS	unknown	330.326
4473639.3	Human Microbiome Project (HMP)	SRR063568	118111024	400913	terrestrial biome	human-associated habitat	feces	WGS	unknown	294.605
4473641.3	Human Microbiome Project (HMP)	SRR063570	136269942	353489	terrestrial biome	human-associated habitat	feces	WGS	unknown	385.500
4473642.3	Human Microbiome Project (HMP)	SRR063571	76795486	269010	terrestrial biome	human-associated habitat	feces	WGS	unknown	285.474
4473644.3	Human Microbiome Project (HMP)	SRR063573	141214496	361123	terrestrial biome	human-associated habitat	feces	WGS	unknown	391.043
4473645.3	Human Microbiome Project (HMP)	SRR063574	150865467	389134	terrestrial biome	human-associated habitat	feces	WGS	unknown	387.695
4473647.3	Human Microbiome Project (HMP)	SRR063576	87783177	296024	terrestrial biome	human-associated habitat	feces	WGS	unknown	296.541
4473648.3	Human Microbiome Project (HMP)	SRR063577	126431587	356380	terrestrial biome	human-associated habitat	feces	WGS	unknown	354.766
4473650.3	Human Microbiome Project (HMP)	SRR063579	150526709	400368	terrestrial biome	human-associated habitat	feces	WGS	unknown	375.971
4473651.3	Human Microbiome Project (HMP)	SRR063580	166814163	389676	terrestrial biome	human-associated habitat	feces	WGS	unknown	428.084
4473653.3	Human Microbiome Project (HMP)	SRR063582	161431006	404201	terrestrial biome	human-associated habitat	feces	WGS	unknown	399.383
4473654.3	Human Microbiome Project (HMP)	SRR063583	125251869	380726	terrestrial biome	human-associated habitat	feces	WGS	unknown	328.982
4473656.3	Human Microbiome Project (HMP)	SRR063585	185514849	421934	terrestrial biome	human-associated habitat	feces	WGS	unknown	439.677
4473657.3	Human Microbiome Project (HMP)	SRR063586	161950129	366673	terrestrial biome	human-associated habitat	feces	WGS	unknown	441.675
4473659.3	Human Microbiome Project (HMP)	SRR063588	179149351	395719	terrestrial biome	human-associated habitat	feces	WGS	unknown	452.719
4473660.3	Human Microbiome Project (HMP)	SRR063589	150306493	352367	terrestrial biome	human-associated habitat	feces	WGS	unknown	426.562
4473662.3	Human Microbiome Project (HMP)	SRR063692	1933210200	19332102	terrestrial biome	human-associated habitat	mucus	WGS	unknown	100.000
4473663.3	Human Microbiome Project (HMP)	SRR063708	6225893600	62258936	terrestrial biome	human-associated habitat	mucus	WGS	unknown	100.000
4473665.3	Human Microbiome Project (HMP)	SRR063710	434128100	4341281	terrestrial biome	human-associated habitat	mucus	WGS	unknown	100.000
4473666.3	Human Microbiome Project (HMP)	SRR063746	5247193400	52471934	terrestrial biome	human-associated habitat	mucus	WGS	unknown	100.000
4473668.3	Human Microbiome Project (HMP)	SRR063748	2032154000	20321540	terrestrial biome	human-associated habitat	mucus	WGS	unknown	100.000
4473669.3	Human Microbiome Project (HMP)	SRR063749	71582600	715826	terrestrial biome	human-associated habitat	mucus	WGS	unknown	100.000
4473671.3	Human Microbiome Project (HMP)	SRR063789	881151900	8811519	terrestrial biome	human-associated habitat	mucus	WGS	unknown	100.000
4473672.3	Human Microbiome Project (HMP)	SRR063790	5597865700	55978657	terrestrial biome	human-associated habitat	mucus	WGS	unknown	100.000
4473674.3	Human Microbiome Project (HMP)	SRR063802	204465293	614230	terrestrial biome	human-associated habitat	feces	WGS	unknown	332.881
4473675.3	Human Microbiome Project (HMP)	SRR063897	289786570	695420	terrestrial biome	human-associated habitat	feces	WGS	unknown	416.707
4473677.3	Human Microbiome Project (HMP)	SRR063899	285210975	701101	terrestrial biome	human-associated habitat	feces	WGS	unknown	406.804
4473678.3	Human Microbiome Project (HMP)	SRR063900	258584840	656359	terrestrial biome	human-associated habitat	feces	WGS	unknown	393.969
4473680.3	Human Microbiome Project (HMP)	SRR063902	216607373	609575	terrestrial biome	human-associated habitat	feces	WGS	unknown	355.342
4473681.3	Human Microbiome Project (HMP)	SRR063903	279952861	696647	terrestrial biome	human-associated habitat	feces	WGS	unknown	401.858
4473683.3	Human Microbiome Project (HMP)	SRR063905	230035228	649873	terrestrial biome	human-associated habitat	feces	WGS	unknown	353.970
4473684.3	Human Microbiome Project (HMP)	SRR063906	307584809	690186	terrestrial biome	human-associated habitat	feces	WGS	unknown	445.655
4473686.3	Human Microbiome Project (HMP)	SRR063908	301789896	672251	terrestrial biome	human-associated habitat	feces	WGS	unknown	448.924
4473687.3	Human Microbiome Project (HMP)	SRR063909	291986386	733652	terrestrial biome	human-associated habitat	feces	WGS	unknown	397.990
4473689.3	Human Microbiome Project (HMP)	SRR063911	251096706	2486106	terrestrial biome	human-associated habitat	mucus	WGS	unknown	101.000
4473690.3	Human Microbiome Project (HMP)	SRR063912	466165197	4615497	terrestrial biome	human-associated habitat	organic material	WGS	unknown	101.000
4473692.3	Human Microbiome Project (HMP)	SRR063914	5032009072	49821872	terrestrial biome	human-associated habitat	mucus	WGS	unknown	101.000
4473693.3	Human Microbiome Project (HMP)	SRR063915	6738558905	66718405	terrestrial biome	human-associated habitat	feces	WGS	unknown	101.000
4473695.3	Human Microbiome Project (HMP)	SRR063917	1258855617	12463917	terrestrial biome	human-associated habitat	organic material	WGS	unknown	101.000
4473696.3	Human Microbiome Project (HMP)	SRR063918	3290981677	32583977	terrestrial biome	human-associated habitat	mucus	WGS	unknown	101.000
4473698.3	Human Microbiome Project (HMP)	SRR063920	447259613	4428313	terrestrial biome	human-associated habitat	organic material	WGS	unknown	101.000
4473699.3	Human Microbiome Project (HMP)	SRR063921	6762385916	66954316	terrestrial biome	human-associated habitat	feces	WGS	unknown	101.000
4473701.3	Human Microbiome Project (HMP)	SRR063923	3299879575	32672075	terrestrial biome	human-associated habitat	mucus	WGS	unknown	101.000
4473702.3	Human Microbiome Project (HMP)	SRR063924	248199925	2457425	terrestrial biome	human-associated habitat	mucus	WGS	unknown	101.000
4473703.3	Human Microbiome Project (HMP)	SRR063925	390938579	3870679	terrestrial biome	human-associated habitat	organic material	WGS	unknown	101.000
4473705.3	Human Microbiome Project (HMP)	SRR063927	389413075	3855575	terrestrial biome	human-associated habitat	organic material	WGS	unknown	101.000
4473706.3	Human Microbiome Project (HMP)	SRR063928	5108804725	50582225	terrestrial biome	human-associated habitat	mucus	WGS	unknown	101.000
4473708.3	Human Microbiome Project (HMP)	SRR064530	15981852755	168230029	terrestrial biome	human-associated habitat	mucus	WGS	unknown	95.000
4473709.3	Human Microbiome Project (HMP)	SRR064531	150244495	1581521	terrestrial biome	human-associated habitat	mucus	WGS	unknown	95.000
4473711.3	Human Microbiome Project (HMP)	SRR066380	282192400	2821924	terrestrial biome	human-associated habitat	mucus	WGS	unknown	100.000
4473712.3	Human Microbiome Project (HMP)	SRR066381	294604200	2946042	terrestrial biome	human-associated habitat	mucus	WGS	unknown	100.000
4473714.3	Human Microbiome Project (HMP)	SRR066418	2432725600	24327256	terrestrial biome	human-associated habitat	feces	WGS	unknown	100.000
4473715.3	Human Microbiome Project (HMP)	SRR066419	13182458000	131824580	terrestrial biome	human-associated habitat	mucus	WGS	unknown	100.000
4473717.3	Human Microbiome Project (HMP)	SRR066421	13551167800	135511678	terrestrial biome	human-associated habitat	feces	WGS	unknown	100.000
4473933.3	FMPtwins	F4T1FMP4	13182865	50210	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	262.555
4473934.3	FMPtwins	F4T1FMP7	11319592	43728	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	258.864
4473935.3	FMPtwins	F4T1post2	9262928	35815	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	258.633
4473936.3	FMPtwins	F4T1post4	8785314	34134	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	257.377
4473937.3	FMPtwins	F4T1pre1	10286512	39617	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	259.649
4473938.3	FMPtwins	F4T1pre4	13210987	50261	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	262.848
4473939.3	FMPtwins	F4T2FMP4	10242269	38928	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	263.108
4473940.3	FMPtwins	F4T2FMP7	9268970	35448	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	261.481
4473941.3	FMPtwins	F4T2post2	7270444	27596	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	263.460
4473942.3	FMPtwins	F4T2post4	12679176	48809	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	259.771
4473943.3	FMPtwins	F4T2pre1	6631408	25396	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	261.120
4473944.3	FMPtwins	F4T2pre4	13224398	50679	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	260.944
4473945.3	FMPtwins	F3T1FMP4	14901505	57408	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	259.572
4473946.3	FMPtwins	F3T1FMP7	14700033	57811	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	254.277
4473947.3	FMPtwins	F3T1post2	6761250	26388	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	256.224
4473948.3	FMPtwins	F3T1post4	13375630	53287	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	251.011
4473949.3	FMPtwins	F3T1pre1	10919889	41765	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	261.460
4473950.3	FMPtwins	F3T1pre4	13602187	53593	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	253.805
4473951.3	FMPtwins	F3T2FMP4	12413914	48173	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	257.694
4473952.3	FMPtwins	F3T2FMP7	14630140	56925	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	257.007
4473953.3	FMPtwins	F3T2post2	13572886	52689	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	257.604
4473954.3	FMPtwins	F3T2post4	13566245	53538	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	253.395
4473955.3	FMPtwins	F3T2pre1	11735640	45020	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	260.676
4473956.3	FMPtwins	F5T1FMP7	16673971	65919	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	252.946
4473957.3	FMPtwins	F5T1post2	11593067	44885	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	258.284
4473958.3	FMPtwins	F5T1FMP4	8473916	33254	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	254.824
4473959.3	FMPtwins	F5T1post4	12543059	49499	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	253.400
4473960.3	FMPtwins	F5T1pre1	14896029	57038	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	261.160
4473961.3	FMPtwins	F5T1pre4	13048173	50262	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	259.603
4473962.3	FMPtwins	F5T2FMP4	15923648	61573	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	258.614
4473963.3	FMPtwins	F5T2FMP7	33563534	129330	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	259.519
4473964.3	FMPtwins	F5T2post2	18455200	71274	human-associated habitat	human-associated habitat	human-associated habitat	Amplicon	unknown	258.933
